time,mnvel,errvel,inst,tel,source
2453167.74589,5.06,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.74741,7.02,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.74892,5.81,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.75045,5.33,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.75198,5.75,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.75348,3.86,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.755,3.84,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.7565,4.09,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.7581,4.07,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.75953,5.13,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.76119,3.53,1.22,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.7626,4.9,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.76413,4.37,1.18,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.76568,6.89,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.76714,6.36,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.76872,6.29,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.77023,5.47,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.77173,6.24,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.77323,5.09,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.77468,6.25,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.77626,6.45,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.77781,4.7,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.77927,4.8,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.78076,3.81,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.78231,5.38,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.7839,4.71,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.78537,4.16,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.78689,4.12,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.7884,5.17,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.7899,4.28,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.79136,4.39,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.79297,7.43,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.79448,5.29,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.79599,3.92,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.79751,3.87,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.79904,5.01,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.8005,4.42,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.80205,4.2,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.80356,3.92,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.80508,5.24,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.80658,4.72,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.80809,3.8,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.80955,2.86,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.81116,4.99,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.81265,4.77,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.81417,4.33,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.81574,4.86,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.81719,5.66,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.81873,3.56,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.82019,3.98,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.82178,6.08,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.82315,4.85,1.24,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.82477,3.87,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.82626,5.12,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.82781,7.62,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.82929,4.44,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.83081,4.12,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.83237,5.46,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.83388,5.09,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.83546,4.87,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.83693,4.98,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.83844,5.53,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.83994,3.73,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.84146,4.79,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.84297,5.83,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.8445,5.12,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.84598,3.02,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.84753,4.71,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.84903,6.46,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.85056,4.71,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.85207,3.1,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.85357,6.51,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.85508,5.02,1.2,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.85665,6.77,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.85813,7.94,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.86261,6.26,1.17,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.8642,5.03,1.16,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.86566,4.34,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.86722,7.13,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.86874,7.18,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.87029,4.12,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.87177,4.39,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.87322,6.35,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.87476,5.08,1.23,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.87626,5.59,1.25,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.87786,5.73,1.17,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.8793,5.72,1.2,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.88088,5.73,1.28,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.88245,6.03,1.32,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.8839,5.11,1.2,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.88537,4.17,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.88696,6.03,1.21,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.88846,5.64,1.19,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.88995,6.17,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.89149,4.06,1.17,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.89302,3.71,1.24,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.89452,7.25,1.21,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.89607,4.82,1.33,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.89757,6.32,1.17,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.89909,6.01,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.90061,4.43,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.90211,5.3,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.90359,4.59,1.24,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.90518,4.33,1.2,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.90666,5.9,1.21,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.90815,4.69,1.26,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.90979,4.81,1.18,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.91124,4.22,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.91273,4.76,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.91428,6.09,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.91579,6.19,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.9173,4.08,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.91883,4.76,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.92033,4.31,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.92183,6.57,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.9234,7.04,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.92489,5.13,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.92644,7.2,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.9279,6.67,1.25,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.9295,3.97,1.31,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.93101,6.84,1.23,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.93251,6.09,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.93403,3.82,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.93547,4.74,1.11,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.93702,5.28,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.93857,5.46,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.94006,2.51,1.2,harps0-laliotis2023,harps0-sep,laliotis2023
2453167.94161,4.8,1.24,harps0-laliotis2023,harps0-sep,laliotis2023
2453172.7323,-9380.4,3.5,coralie-benedict2022,coralie,benedict2022
2453201.61585,-8.16,1.17,harps0-laliotis2023,harps0-sep,laliotis2023
2453201.61689,-14.0,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453201.61794,-11.97,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453201.61896,-11.85,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453201.621,-14.83,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453201.62207,-10.65,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453201.62321,-10.26,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453201.62421,-11.68,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453201.62534,-13.96,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453202.63737,-6.04,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453202.63838,-9.93,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453202.63947,-10.89,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453202.6405,-10.82,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453202.64156,-12.97,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453202.64259,-10.04,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453202.64367,-8.79,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453202.64471,-10.21,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453202.64577,-12.02,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453202.64684,-11.64,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453203.60669,-17.24,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453203.60779,-11.86,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453203.60884,-14.13,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453203.6099,-12.13,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453203.61099,-14.73,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453203.61201,-12.65,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453203.61306,-19.0,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453203.61408,-16.37,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453203.61516,-5.23,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453203.61623,-10.53,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453204.63241,-10.06,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453204.63346,-7.43,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453204.63452,-9.1,0.96,harps0-laliotis2023,harps0-sep,laliotis2023
2453204.63556,-9.15,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453204.6366,-3.89,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453204.63769,-5.27,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453204.63873,-9.89,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453204.63977,-8.78,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453204.64083,-7.53,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453205.55849,-6.43,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453205.55955,-7.2,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453205.56065,-4.76,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453205.56168,-2.38,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453205.5627,-2.85,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453205.56374,-5.11,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453205.56481,-5.74,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453205.56589,-4.69,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453205.56692,-2.86,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.63035,-11.28,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.63242,-7.74,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.63349,-7.55,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.63454,-5.65,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.6356,-5.3,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.63667,-9.4,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.63774,-9.17,1.07,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.63878,-6.26,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.63983,-8.83,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.6409,-9.58,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.64196,-10.83,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.643,-5.82,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.64405,-9.21,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453206.6451,-7.6,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.65647,-7.21,1.35,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.65749,-8.18,1.44,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.65858,-7.59,1.34,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.6596,-4.52,1.29,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.66068,-2.96,1.26,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.66173,-2.78,1.2,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.6632,-9354.2,1.2,harps0-benedict2022,harps0,benedict2022
2453207.66492,-6.73,1.25,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.66597,-5.83,1.21,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.66701,-5.08,1.22,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.66809,-3.85,1.33,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.66913,-7.12,1.37,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.67017,-7.52,1.31,harps0-laliotis2023,harps0-sep,laliotis2023
2453207.67126,-6.2,1.29,harps0-laliotis2023,harps0-sep,laliotis2023
2453214.108935,-25.0,3.6,ucles-butler2006,ucles,butler2006
2453214.11377,-13.69,1.69,ucles-laliotis2023,ucles,laliotis2023
2453214.985046,-26.2,2.3,ucles-butler2006,ucles,butler2006
2453214.98983,-13.66,1.08,ucles-laliotis2023,ucles,laliotis2023
2453216.78738,-11.6,1.15,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.78844,-13.27,1.23,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.78949,-14.53,1.25,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.79055,-10.61,1.22,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.79156,-7.59,1.23,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.79266,-9.71,1.23,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.7939,-9359.8,1.2,harps0-benedict2022,harps0,benedict2022
2453216.79581,-10.42,1.3,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.79685,-8.18,1.25,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.79792,-10.97,1.26,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.79898,-11.36,1.27,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.8,-14.39,1.24,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.80106,-11.2,1.27,harps0-laliotis2023,harps0-sep,laliotis2023
2453216.80212,-8.87,1.23,harps0-laliotis2023,harps0-sep,laliotis2023
2453217.60407,-18.02,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453217.60516,-13.2,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453217.60621,-14.04,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453217.60728,-19.55,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453217.60924,-13.13,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453217.61028,-11.61,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453217.61235,-14.23,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453217.61339,-16.72,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453217.61443,-14.27,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453217.61546,-15.86,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453217.95378,-12.11,1.42,ucles-laliotis2023,ucles,laliotis2023
2453217.956378,-27.5,1.6,ucles-butler2006,ucles,butler2006
2453217.95983,-15.94,2.15,ucles-laliotis2023,ucles,laliotis2023
2453217.96285,-31.29,6.16,ucles-laliotis2023,ucles,laliotis2023
2453217.9659,-23.8,3.99,ucles-laliotis2023,ucles,laliotis2023
2453217.96893,-14.3,5.26,ucles-laliotis2023,ucles,laliotis2023
2453217.97195,-16.44,2.37,ucles-laliotis2023,ucles,laliotis2023
2453217.97498,-8.31,1.92,ucles-laliotis2023,ucles,laliotis2023
2453218.56048,-10.56,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.5615,-13.88,1.13,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.56252,-17.47,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.56359,-16.68,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.56465,-14.0,1.08,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.56568,-16.32,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.56675,-16.53,1.06,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.56781,-14.27,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.56886,-15.07,1.03,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.56989,-15.1,1.04,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.57097,-18.29,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.57202,-15.38,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.57307,-15.04,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.5741,-15.72,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453218.57517,-15.58,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.67281,-13.82,1.58,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.6739,-15.52,1.6,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.67492,-20.12,1.65,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.67596,-16.64,1.63,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.67703,-15.9,1.72,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.6781,-17.44,1.58,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.6798,-9364.699999999999,1.3,harps0-benedict2022,harps0,benedict2022
2453219.68124,-15.15,1.71,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.6823,-17.38,1.54,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.68339,-16.81,1.64,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.68441,-18.65,1.49,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.68548,-20.3,1.61,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.68653,-18.82,1.5,harps0-laliotis2023,harps0-sep,laliotis2023
2453219.68757,-17.09,1.47,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.48765,-16.96,1.12,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.48877,-16.05,1.31,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.48985,-17.28,1.14,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.49094,-20.97,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.49198,-20.65,1.05,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.49306,-22.97,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.49407,-18.75,1.1,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.49519,-18.12,1.09,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.49624,-17.08,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.49729,-19.93,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.49839,-20.88,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.49944,-24.02,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.50044,-24.55,1.02,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.50158,-19.64,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453229.50261,-19.73,1.01,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.56693,-26.15,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.56799,-27.55,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.56905,-25.6,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.57011,-24.6,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.57119,-26.14,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.57224,-25.07,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.57333,-24.52,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.57438,-24.85,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.57544,-27.39,1.0,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.57649,-25.12,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.57754,-25.53,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.57863,-25.97,0.99,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.57968,-24.1,0.98,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.58076,-21.93,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453230.58183,-24.26,0.97,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.48648,-20.62,1.27,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.4875,-21.26,1.29,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.48854,-21.94,1.32,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.48963,-23.77,1.28,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.49065,-23.77,1.4,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.49169,-20.88,1.29,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.4929,-9370.699999999999,1.2,harps0-benedict2022,harps0,benedict2022
2453232.49486,-24.28,1.33,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.49592,-23.95,1.23,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.49695,-23.25,1.3,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.49803,-20.73,1.37,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.49906,-21.28,1.34,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.50009,-19.91,1.36,harps0-laliotis2023,harps0-sep,laliotis2023
2453232.50116,-23.15,1.39,harps0-laliotis2023,harps0-sep,laliotis2023
